view,source,target,weight,patents
concept_cpc_group,concept::MANGANESE CATALYST MOLECULE,cpc_group::H01M,1,92565798
concept_cpc_group,concept::MANGANESE METAL,cpc_group::C01B,1,100868293
concept_cpc_group,concept::MANGANESE METAL,cpc_group::C25B,1,100868293
concept_cpc_group,concept::MANGANESE METAL,cpc_group::H01M,1,100868293
concept_cpc_group,concept::MANGANESE METAL,cpc_group::Y02P,1,100868293
concept_cpc_group,concept::MANUFACTURING CARBON MONOXIDE,cpc_group::B01D,1,82565553
concept_cpc_group,concept::MANUFACTURING CARBON MONOXIDE,cpc_group::C01B,1,82565553
concept_cpc_group,concept::MANUFACTURING CARBON MONOXIDE,cpc_group::C25B,1,82565553
concept_cpc_group,concept::MANUFACTURING CARBON MONOXIDE,cpc_group::G01N,1,82565553
concept_cpc_group,concept::MANUFACTURING CARBON MONOXIDE,cpc_group::Y02A,1,82565553
concept_cpc_group,concept::MANUFACTURING CARBON MONOXIDE,cpc_group::Y02P,1,82565553
concept_cpc_group,concept::MANUFACTURING CATHODE,cpc_group::C25B,1,114240811
concept_cpc_group,concept::MANUFACTURING CO2 ELECTROLYSIS PRODUCT,cpc_group::C25B,1,102708989
concept_cpc_group,concept::MANUFACTURING SYSTEM,cpc_group::C07C,1,101968427
concept_cpc_group,concept::MANUFACTURING SYSTEM,cpc_group::C25B,1,101968427
concept_cpc_group,concept::MANUFACTURING SYSTEM,cpc_group::Y02E,1,101968427
concept_cpc_group,concept::MASS TRANSFER,cpc_group::B82Y,1,116876860
concept_cpc_group,concept::MASS TRANSFER,cpc_group::C23C,1,116876860
concept_cpc_group,concept::MATCHED ELECTROCHEMICAL REACTION,cpc_group::B82Y,1,116876860
concept_cpc_group,concept::MATCHED ELECTROCHEMICAL REACTION,cpc_group::C23C,1,116876860
concept_cpc_group,concept::MATCHED ELECTROCHEMICAL REACTION,cpc_group::C25B,1,116876860
concept_cpc_group,concept::MATERIAL ATOM,cpc_group::C25B,1,104816669
concept_cpc_group,concept::MATERIAL ATOM,cpc_group::Y02E,1,104816669
concept_cpc_group,concept::MATERIAL2CATALYTIC REDUCTION PERFORMANCE MORPHOLOGY,cpc_group::B01J,1,87032374
concept_cpc_group,concept::MATERIAL2CATALYTIC REDUCTION PERFORMANCE MORPHOLOGY,cpc_group::C25B,1,87032374
concept_cpc_group,concept::MAXIMIZED ATOMIC UTILIZATION,cpc_group::C25B,1,106729837
concept_cpc_group,concept::MEA ELECTROLYZER,cpc_group::Y02E,1,117521363
concept_cpc_group,concept::MEA SOLUTION,cpc_group::B01D,1,114892955
concept_cpc_group,concept::MEA SOLUTION VOLATILITY,cpc_group::B01D,1,114892955
concept_cpc_group,concept::MEAGER SELECTIVITY,cpc_group::C25B,1,100959754
concept_cpc_group,concept::MELAMINE,cpc_group::C01B,1,115039917
concept_cpc_group,concept::MELAMINE,cpc_group::C25B,1,115039917
concept_cpc_group,concept::MELAMINE DISPERSION,cpc_group::C25B,1,104822026
concept_cpc_group,concept::MELAMINE DISPERSION,cpc_group::Y02E,1,104822026
concept_cpc_group,concept::MEMBRANE,cpc_group::Y02P,1,91085959
concept_cpc_group,concept::MEMBRANE COMPOSITE,cpc_group::C25B,1,94204081
concept_cpc_group,concept::MEMBRANE ELECTRODE,cpc_group::C01G,1,112046649
concept_cpc_group,concept::MEMBRANE ELECTRODE,cpc_group::C23C,1,112046649
concept_cpc_group,concept::MEMBRANE ELECTRODE ASSEMBLY,cpc_group::C25D,1,115708489
concept_cpc_group,concept::MEMBRANE ELECTRODE ASSEMBLY,cpc_group::H01M,1,103674986
concept_cpc_group,concept::MEMBRANE ELECTRODE ASSEMBLY,cpc_group::Y02E,1,116414667
concept_cpc_group,concept::MEMBRANE ELECTRODE CONFIGURATION,cpc_group::C25B,1,80164805
concept_cpc_group,concept::MEMBRANE ELECTRODE ELECTROLYSIS TROUGH,cpc_group::C25B,1,112354020
concept_cpc_group,concept::MEMBRANE ELECTRODE ELECTROLYZER,cpc_group::B01D,1,111204819
concept_cpc_group,concept::MEMBRANE ELECTRODE ELECTROLYZER,cpc_group::C01B,1,111204819
concept_cpc_group,concept::MEMBRANE ELECTRODE ELECTROLYZER ANOLYTE,cpc_group::B01D,1,111204819
concept_cpc_group,concept::MEMBRANE ELECTRODE ELECTROLYZER ANOLYTE,cpc_group::C01B,1,111204819
concept_cpc_group,concept::MEMBRANE ELECTRODE ELECTROLYZER ANOLYTE,cpc_group::C25B,1,111204819
concept_cpc_group,concept::MEMBRANE ELECTRODE REACTOR,cpc_group::B22F,1,109766128
concept_cpc_group,concept::MEMBRANE ELECTRODE REACTOR,cpc_group::B82Y,1,109766128
concept_cpc_group,concept::MEMBRANE ELECTRODE REACTOR,cpc_group::Y02E,1,117825503
concept_cpc_group,concept::MEMBRANE ELECTRODE REACTOR,cpc_group::Y02P,1,117825503
concept_cpc_group,concept::MEMBRANE ELECTRODE REDUCTION,cpc_group::C01G,1,112046649
concept_cpc_group,concept::MEMBRANE ELECTRODE REDUCTION,cpc_group::C23C,1,112046649
concept_cpc_group,concept::MEMBRANE ELECTRODE REDUCTION,cpc_group::C25B,1,112046649
concept_cpc_group,concept::MEMBRANE ELECTROLYSIS,cpc_group::C25B,1,98164251
concept_cpc_group,concept::MEMBRANE FREE ELECTROCATALYTIC CO2REDUCTION,cpc_group::C25B,1,114887582
concept_cpc_group,concept::MEMBRANE FREE ELECTROCATALYTIC CO2REDUCTION,cpc_group::Y02E,1,114887582
concept_cpc_group,concept::MEMBRANE SYNERGISTIC ELECTROLYSIS,cpc_group::C25B,1,111363754
concept_cpc_group,concept::MESOPORE PORE VOLUME,cpc_group::B01J,1,116688896
concept_cpc_group,concept::MESOPORE PORE VOLUME,cpc_group::C01B,1,116688896
concept_cpc_group,concept::MESOPORE PORE VOLUME,cpc_group::C08G,1,116688896
concept_cpc_group,concept::MESOPORE PORE VOLUME,cpc_group::C09K,1,116688896
concept_cpc_group,concept::MESOPORE PORE VOLUME,cpc_group::C25B,1,116688896
concept_cpc_group,concept::MESOPORE PORE VOLUME,cpc_group::D01F,1,116688896
concept_cpc_group,concept::MESOPOROUS CARBON NANOMICROSPHERE,cpc_group::C01B,1,100868293
concept_cpc_group,concept::MESOPOROUS CARBON NANOMICROSPHERE,cpc_group::C25B,1,100868293
concept_cpc_group,concept::MESOPOROUS CARBON NANOMICROSPHERE,cpc_group::H01M,1,100868293
concept_cpc_group,concept::MESOPOROUS CARBON NANOMICROSPHERE,cpc_group::Y02P,1,100868293
concept_cpc_group,concept::MESOPOROUS CATALYST,cpc_group::C25B,1,98749181
concept_cpc_group,concept::MESOPOROUS MACROPOROUS HIERARCHIC PORE,cpc_group::C25B,1,106729837
concept_cpc_group,concept::METAL,cpc_group::C25B,1,87171430
concept_cpc_group,concept::METAL,cpc_group::H01M,1,87171430
concept_cpc_group,concept::METAL,cpc_group::Y02E,1,87171430
concept_cpc_group,concept::METAL,cpc_group::Y02P,1,87171430
concept_cpc_group,concept::METAL ACTIVE INGREDIENT CATALYST,cpc_group::C25B,1,116720313
concept_cpc_group,concept::METAL AEROGEL CATALYTIC MATERIAL,cpc_group::C25B,1,96701999
concept_cpc_group,concept::METAL BONDED THIENYL ORGANIC,cpc_group::C08G,1,102969825
concept_cpc_group,concept::METAL BONDED THIENYL ORGANIC,cpc_group::C25B,1,102969825
concept_cpc_group,concept::METAL BOUND THIENYL ORGANIC,cpc_group::C08G,1,102969825
concept_cpc_group,concept::METAL BOUND THIENYL ORGANIC,cpc_group::C25B,1,102969825
concept_cpc_group,concept::METAL CATALYST ATOM,cpc_group::B01J,1,114750156
concept_cpc_group,concept::METAL CATALYST ATOM,cpc_group::C25B,1,114750156
concept_cpc_group,concept::METAL CHLORIDE,cpc_group::C25B,1,105028031
concept_cpc_group,concept::METAL CHLORIDE ELECTROOXIDATION,cpc_group::C25B,1,111363754
concept_cpc_group,concept::METAL CHLORIDE ELECTROOXIDATION COUPLING,cpc_group::C25B,1,111363754
concept_cpc_group,concept::METAL COMBINED THIENYL ORGANIC,cpc_group::C08G,1,102969825
concept_cpc_group,concept::METAL COMBINED THIENYL ORGANIC,cpc_group::C25B,1,102969825
concept_cpc_group,concept::METAL FOAM,cpc_group::C01B,1,35372708
concept_cpc_group,concept::METAL FOAM,cpc_group::C25B,1,35372708
concept_cpc_group,concept::METAL FOAM,cpc_group::Y02E,1,35372708
concept_cpc_group,concept::METAL FOAM SUPPORT,cpc_group::C01B,1,35372708
concept_cpc_group,concept::METAL FOAM SUPPORT,cpc_group::C25B,1,35372708
concept_cpc_group,concept::METAL FOAM SUPPORT,cpc_group::Y02E,1,35372708
concept_cpc_group,concept::METAL HYDROXIDE,cpc_group::C25B,1,98164251
concept_cpc_group,concept::METAL HYDROXIDE COMPOSITE CATALYST,cpc_group::C25B,1,106179974
concept_cpc_group,concept::METAL HYDROXIDE COMPOSITE CATALYST,cpc_group::Y02A,1,106179974
concept_cpc_group,concept::METAL LIGAND CATALYST,cpc_group::B01J,1,95502318
concept_cpc_group,concept::METAL LIGAND CATALYST,cpc_group::C07F,1,95502318
concept_cpc_group,concept::METAL LIGAND CATALYST,cpc_group::C25B,1,95502318
concept_cpc_group,concept::METAL MONOATOMIC ELECTROCATALYST,cpc_group::C25B,1,111894530
concept_cpc_group,concept::METAL PHTHALOCYANINE,cpc_group::C25B,1,115363192
concept_cpc_group,concept::METAL PHTHALOCYANINE,cpc_group::Y02E,1,115363192
concept_cpc_group,concept::METAL PHTHALOCYANINE CATALYST,cpc_group::C01B,1,116476220
concept_cpc_group,concept::METAL PHTHALOCYANINE CATALYST,cpc_group::C25B,1,116476220
concept_cpc_group,concept::METAL SALT PRECURSOR,cpc_group::C25B,1,118106537
concept_cpc_group,concept::METAL SURFACE,cpc_group::C25B,1,98666737
concept_cpc_group,concept::METALLIC AEROGEL CATALYTIC MATERIAL,cpc_group::C25B,1,96701999
concept_cpc_group,concept::METALLIC TIN,cpc_group::C25B,1,116773798
concept_cpc_group,concept::METALLIC TIN,cpc_group::H01M,1,116773798
concept_cpc_group,concept::METALLIC TIN,cpc_group::Y02E,1,116773798
concept_cpc_group,concept::METHANE,cpc_group::C25B,1,116120311
concept_cpc_group,concept::METHANEDIONE,cpc_group::B01J,1,87032374
concept_cpc_group,concept::METHANEDIONE,cpc_group::C07C,1,81302402
concept_cpc_group,concept::METHANEDIONE,cpc_group::G01N,1,82565553
concept_cpc_group,concept::METHANEDIONE,cpc_group::H02J,1,94787837
concept_cpc_group,concept::METHANEDIONE,cpc_group::Y02A,1,82565553
concept_cpc_group,concept::METHANEDIONE CO2IN,cpc_group::C07C,1,64469752
concept_cpc_group,concept::METHANEDIONE CO2IN,cpc_group::C25B,1,64469752
concept_cpc_group,concept::METHANEDIONE CO2IN,cpc_group::Y02E,1,64469752
concept_cpc_group,concept::METHANEDIONE COELECTROLYSIS,cpc_group::C25B,1,94934392
concept_cpc_group,concept::METHANEDIONE CONTENT,cpc_group::C25B,1,91738840
concept_cpc_group,concept::METHANEDIONE EFFICIENCY ELECTROCATALYTIC REDUCTION,cpc_group::C25B,1,94934392
concept_cpc_group,concept::METHANEDIONE ELECTROCATALYTIC REDUCTION,cpc_group::C25B,1,80164805
concept_cpc_group,concept::METHANEDIONE ELECTROCHEMICAL CONVERSION,cpc_group::C25B,1,94204081
concept_cpc_group,concept::METHANEDIONE ELECTROCHEMICAL REDUCTION,cpc_group::B01J,1,87032374
concept_cpc_group,concept::METHANEDIONE ELECTROCHEMICAL REDUCTION,cpc_group::C07C,1,94621513
concept_cpc_group,concept::METHANEDIONE ELECTROCHEMICAL REDUCTION,cpc_group::Y02P,1,94621513
concept_cpc_group,concept::METHANEDIONE ELECTROCHEMICAL REDUCTION CATALYST,cpc_group::B01J,1,87032374
concept_cpc_group,concept::METHANEDIONE ELECTROCHEMICAL UTILIZATION,cpc_group::B01D,1,79296485
concept_cpc_group,concept::METHANEDIONE ELECTROCHEMICAL UTILIZATION,cpc_group::C01B,1,92569265
concept_cpc_group,concept::METHANEDIONE ELECTROCHEMICAL UTILIZATION,cpc_group::Y02P,1,79296485
concept_cpc_group,concept::METHANEDIONE ELECTROLYSIS,cpc_group::B01D,1,82565553
concept_cpc_group,concept::METHANEDIONE ELECTROLYSIS,cpc_group::C01B,1,82565553
concept_cpc_group,concept::METHANEDIONE ELECTROLYSIS,cpc_group::C07C,1,64469752
concept_cpc_group,concept::METHANEDIONE ELECTROLYSIS,cpc_group::G01N,1,82565553
concept_cpc_group,concept::METHANEDIONE ELECTROLYSIS,cpc_group::Y02A,1,82565553
concept_cpc_group,concept::METHANEDIONE ELECTROLYSIS,cpc_group::Y02P,1,82565553
concept_cpc_group,concept::METHANEDIONE ELECTROLYSIS CELL,cpc_group::B01D,1,77202004
concept_cpc_group,concept::METHANEDIONE ELECTROLYSIS CELL,cpc_group::Y02E,1,77202004
concept_cpc_group,concept::METHANEDIONE ELECTROLYTIC CONVERSION,cpc_group::C25B,1,94934392
concept_cpc_group,concept::METHANEDIONE ELECTROLYTIC REDUCTION,cpc_group::C25B,1,91738840
concept_cpc_group,concept::METHANEDIONE ELECTROLYZER,cpc_group::B01J,1,79681795
concept_cpc_group,concept::METHANEDIONE ELECTROLYZER,cpc_group::C01B,1,92569265
concept_cpc_group,concept::METHANEDIONE ELECTROLYZER,cpc_group::C07C,1,79681795
concept_cpc_group,concept::METHANEDIONE ELECTROLYZER,cpc_group::C10G,1,79681795
concept_cpc_group,concept::METHANEDIONE ELECTROLYZER,cpc_group::Y02E,1,79681795
concept_cpc_group,concept::METHANEDIONE ELECTROLYZER,cpc_group::Y02P,1,79681795
concept_cpc_group,concept::METHANEDIONE ELECTROREDUCTION,cpc_group::Y02E,1,80590207
concept_cpc_group,concept::METHANEDIONE ELECTROREDUCTION CATHODE,cpc_group::C25B,1,79181464
concept_cpc_group,concept::METHANEDIONE ELECTROREDUCTION NEGATIVE ELECTRODE,cpc_group::C25B,1,79181464
concept_cpc_group,concept::METHANEDIONE EMISSION,cpc_group::H02J,1,94787837
concept_cpc_group,concept::METHANEDIONE EMISSION,cpc_group::Y02E,1,94787837
concept_cpc_group,concept::METHANEDIONE EMISSION,cpc_group::Y02P,1,94787837
concept_cpc_group,concept::METHANEDIONE GAS,cpc_group::B01D,1,82565553
concept_cpc_group,concept::METHANEDIONE GAS,cpc_group::C01B,1,82565553
concept_cpc_group,concept::METHANEDIONE GAS,cpc_group::C25B,1,82565553
concept_cpc_group,concept::METHANEDIONE GAS,cpc_group::G01N,1,82565553
concept_cpc_group,concept::METHANEDIONE GAS,cpc_group::Y02A,1,82565553
concept_cpc_group,concept::METHANEDIONE GAS,cpc_group::Y02P,1,82565553
concept_cpc_group,concept::METHANEDIONE RECYCLING,cpc_group::B01J,1,87032374
concept_cpc_group,concept::METHANEDIONE RECYCLING,cpc_group::C25B,1,87032374
concept_cpc_group,concept::METHANEDIONE REDUCTION,cpc_group::Y02P,1,93812412
concept_cpc_group,concept::METHANEDIONE RESOURCE UTILIZATION,cpc_group::Y02E,1,80590207
concept_cpc_group,concept::METHANEDIONE SOURCE,cpc_group::C25B,1,44789699
concept_cpc_group,concept::METHODXB YO,cpc_group::C25B,1,97840083
concept_cpc_group,concept::MICROGAP CELL,cpc_group::C25B,1,100252610
concept_cpc_group,concept::MICROGAP CELL,cpc_group::Y02E,1,100252610
concept_cpc_group,concept::MICROGAP ELECTROLYSIS CELL,cpc_group::C25B,1,100252610
concept_cpc_group,concept::MICROGAP ELECTROLYSIS CELL,cpc_group::Y02E,1,100252610
concept_cpc_group,concept::MICROGAP ELECTROLYTIC CELL,cpc_group::C25B,1,100252610
concept_cpc_group,concept::MICROGAP ELECTROLYTIC CELL,cpc_group::Y02E,1,100252610
concept_cpc_group,concept::MICROGRID,cpc_group::H02J,1,94787837
concept_cpc_group,concept::MICROGRID,cpc_group::Y02E,1,94787837
concept_cpc_group,concept::MICROGRID,cpc_group::Y02P,1,94787837
concept_cpc_group,concept::MICROGRID ENERGY REGULATION,cpc_group::H02J,1,94787837
concept_cpc_group,concept::MICROGRID ENERGY REGULATION,cpc_group::Y02E,1,94787837
concept_cpc_group,concept::MICROGRID ENERGY REGULATION,cpc_group::Y02P,1,94787837
concept_cpc_group,concept::MICROPORE PORE VOLUME,cpc_group::B01J,1,116688896
concept_cpc_group,concept::MICROPORE PORE VOLUME,cpc_group::C01B,1,116688896
concept_cpc_group,concept::MICROPORE PORE VOLUME,cpc_group::C08G,1,116688896
concept_cpc_group,concept::MICROPORE PORE VOLUME,cpc_group::C09K,1,116688896
concept_cpc_group,concept::MICROPORE PORE VOLUME,cpc_group::C25B,1,116688896
concept_cpc_group,concept::MICROPORE PORE VOLUME,cpc_group::D01F,1,116688896
concept_cpc_group,concept::MICROWAVE FREQUENCY,cpc_group::C01B,1,105036941
concept_cpc_group,concept::MIDDLE CATHODE CHAMBER,cpc_group::C01D,1,98505907
concept_cpc_group,concept::MIDDLE CATHODE CHAMBER,cpc_group::C25B,1,98505907
concept_cpc_group,concept::MIDDLE FILM ELECTRODE,cpc_group::B01D,1,104081456
concept_cpc_group,concept::MIDDLE FILM ELECTRODE,cpc_group::B01J,1,104081456
concept_cpc_group,concept::MIDDLE FILM ELECTRODE,cpc_group::C08G,1,104081456
concept_cpc_group,concept::MIDDLE FILM ELECTRODE,cpc_group::C08J,1,104081456
concept_cpc_group,concept::MIDDLE FILM ELECTRODE,cpc_group::C08L,1,104081456
concept_cpc_group,concept::MIDDLE FILM ELECTRODE,cpc_group::C25B,1,104081456
concept_cpc_group,concept::MIDDLE FILM ELECTRODE,cpc_group::H01M,1,104081456
concept_cpc_group,concept::MIDDLE FILM ELECTRODE SEPARATOR,cpc_group::B01D,1,104081456
concept_cpc_group,concept::MIDDLE FILM ELECTRODE SEPARATOR,cpc_group::B01J,1,104081456
concept_cpc_group,concept::MIDDLE FILM ELECTRODE SEPARATOR,cpc_group::C08G,1,104081456
concept_cpc_group,concept::MIDDLE FILM ELECTRODE SEPARATOR,cpc_group::C08J,1,104081456
concept_cpc_group,concept::MIDDLE FILM ELECTRODE SEPARATOR,cpc_group::C08L,1,104081456
concept_cpc_group,concept::MIDDLE FILM ELECTRODE SEPARATOR,cpc_group::C25B,1,104081456
concept_cpc_group,concept::MIDDLE FILM ELECTRODE SEPARATOR,cpc_group::H01M,1,104081456
concept_cpc_group,concept::MILKY NANO MICROEMULSION,cpc_group::C01B,1,100868293
concept_cpc_group,concept::MILKY NANO MICROEMULSION,cpc_group::C25B,1,100868293
concept_cpc_group,concept::MILKY NANO MICROEMULSION,cpc_group::H01M,1,100868293
concept_cpc_group,concept::MILKY NANO MICROEMULSION,cpc_group::Y02P,1,100868293
concept_cpc_group,concept::MILKY NANOMETER MICROEMULSION,cpc_group::C01B,1,100868293
concept_cpc_group,concept::MILKY NANOMETER MICROEMULSION,cpc_group::C25B,1,100868293
concept_cpc_group,concept::MILKY NANOMETER MICROEMULSION,cpc_group::H01M,1,100868293
concept_cpc_group,concept::MILKY NANOMETER MICROEMULSION,cpc_group::Y02P,1,100868293
concept_cpc_group,concept::MINERALIZATION,cpc_group::B01D,1,112262309
concept_cpc_group,concept::MINERALIZATION,cpc_group::B01J,1,112262309
concept_cpc_group,concept::MINERALIZATION,cpc_group::C01B,1,112262309
concept_cpc_group,concept::MINERALIZATION,cpc_group::C01C,1,112262309
concept_cpc_group,concept::MINERALIZATION,cpc_group::C01F,1,112262309
concept_cpc_group,concept::MINERALIZATION,cpc_group::C07C,1,112262309
concept_cpc_group,concept::MINERALIZATION,cpc_group::C10G,1,112262309
concept_cpc_group,concept::MINERALIZATION,cpc_group::C10J,1,112262309
concept_cpc_group,concept::MINERALIZATION,cpc_group::C10L,1,112262309
concept_cpc_group,concept::MINERALIZATION,cpc_group::C25B,1,112262309
concept_cpc_group,concept::MINERALIZATION,cpc_group::E21B,1,112262309
concept_cpc_group,concept::MINERALIZATION,cpc_group::F01K,1,112262309
concept_cpc_group,concept::MINERALIZATION,cpc_group::F04B,1,112262309
concept_cpc_group,concept::MINERALIZATION,cpc_group::F23J,1,112262309
concept_cpc_group,concept::MINERALIZATION,cpc_group::F25J,1,112262309
concept_cpc_group,concept::MINERALIZATION,cpc_group::Y02C,1,112262309
concept_cpc_group,concept::MINERALIZATION,cpc_group::Y02E,1,112262309
concept_cpc_group,concept::MINERALIZATION,cpc_group::Y02P,1,112262309
concept_cpc_group,concept::MIXED GAS,cpc_group::C01B,1,44672238
concept_cpc_group,concept::MIXED GAS,cpc_group::C25B,1,44672238
concept_cpc_group,concept::MIXED GAS,cpc_group::Y02E,1,44672238
concept_cpc_group,concept::MIXED GAS GENERATING,cpc_group::C01B,1,44672238
concept_cpc_group,concept::MIXED GAS GENERATING,cpc_group::C25B,1,44672238
concept_cpc_group,concept::MIXED GAS GENERATING,cpc_group::Y02E,1,44672238
concept_cpc_group,concept::MIXED GAS GENERATION,cpc_group::C01B,1,44672238
concept_cpc_group,concept::MIXED GAS PRODUCTION,cpc_group::C25B,1,55016601
concept_cpc_group,concept::MIXED GAS PRODUCTION,cpc_group::Y02E,1,55016601
concept_cpc_group,concept::MIXED SLURRY,cpc_group::C25B,1,112590590
concept_cpc_group,concept::MIXING CHAMBER,cpc_group::C25B,1,112473551
concept_cpc_group,concept::MODIFIED PEROVSKITE CATHODE,cpc_group::C01G,1,110495249
concept_cpc_group,concept::MODIFIED PEROVSKITE CATHODE,cpc_group::C01P,1,110495249
concept_cpc_group,concept::MODIFIED PEROVSKITE CATHODE,cpc_group::C25B,1,110495249
concept_cpc_group,concept::MODIFIED PEROVSKITE CATHODE,cpc_group::H01M,1,110495249
concept_cpc_group,concept::MODIFIED PEROVSKITE CATHODE,cpc_group::Y02E,1,110495249
concept_cpc_group,concept::MODIFIED PEROVSKITE OXIDE CATHODE,cpc_group::C01G,1,110495249
concept_cpc_group,concept::MODIFIED PEROVSKITE OXIDE CATHODE,cpc_group::C01P,1,110495249
concept_cpc_group,concept::MODIFIED PEROVSKITE OXIDE CATHODE,cpc_group::C25B,1,110495249
concept_cpc_group,concept::MODIFIED PEROVSKITE OXIDE CATHODE,cpc_group::H01M,1,110495249
concept_cpc_group,concept::MODIFIED PEROVSKITE OXIDE CATHODE,cpc_group::Y02E,1,110495249
concept_cpc_group,concept::MOF PRECURSOR,cpc_group::C25B,1,110697556
concept_cpc_group,concept::MOFS DERIVED CATALYST,cpc_group::C25B,1,110697556
concept_cpc_group,concept::MOFS SUSPENSION,cpc_group::C25B,1,96169624
concept_cpc_group,concept::MOLAR RATIO,cpc_group::C08G,1,113653423
concept_cpc_group,concept::MOLAR RATIO,cpc_group::C08J,1,113653423
concept_cpc_group,concept::MOLAR RATIO,cpc_group::C25B,1,113653423
concept_cpc_group,concept::MOLTEN CARBONATE FUEL CELL,cpc_group::C01B,1,114398667
concept_cpc_group,concept::MOLTEN CARBONATE FUEL CELL,cpc_group::C25B,1,114398667
concept_cpc_group,concept::MOLTEN CARBONATE FUEL CELL,cpc_group::H01M,1,114398667
concept_cpc_group,concept::MOLTEN CARBONATE FUEL CELL,cpc_group::Y02E,1,114398667
concept_cpc_group,concept::MOLYBDENUM SALT,cpc_group::C25B,1,118274866
concept_cpc_group,concept::MOLYBDENUM SALT,cpc_group::D01D,1,118274866
concept_cpc_group,concept::MOLYBDENUM SALT,cpc_group::D01F,1,118274866
concept_cpc_group,concept::MOLYBDENUM SALT,cpc_group::Y02E,1,118274866
concept_cpc_group,concept::MONATOMIC CATALYST,cpc_group::C25B,1,98667734
concept_cpc_group,concept::MONO LAYER TRANSITION GROUP,cpc_group::C25B,1,111894530
concept_cpc_group,concept::MONOATOMIC AG CATALYST,cpc_group::C01G,1,112046649
concept_cpc_group,concept::MONOATOMIC AG CATALYST,cpc_group::C23C,1,112046649
concept_cpc_group,concept::MONOATOMIC AG CATALYST,cpc_group::C25B,1,112046649
concept_cpc_group,concept::MONOATOMIC ANCHORED FLUORINE,cpc_group::C25B,1,104816669
concept_cpc_group,concept::MONOATOMIC ANCHORED FLUORINE,cpc_group::Y02E,1,104816669
concept_cpc_group,concept::MONOATOMIC ANCHORING FLUORINE,cpc_group::C25B,1,104816669
concept_cpc_group,concept::MONOATOMIC ANCHORING FLUORINE,cpc_group::Y02E,1,104816669
concept_cpc_group,concept::MONOATOMIC CATALYST PRECURSOR,cpc_group::C25B,1,112323322
concept_cpc_group,concept::MONOATOMIC CATALYST SELECTIVITY,cpc_group::C25B,1,110697556
concept_cpc_group,concept::MONOATOMIC ELECTROCATALYST,cpc_group::B01J,1,116688896
concept_cpc_group,concept::MONOATOMIC ELECTROCATALYST,cpc_group::C01B,1,116688896
concept_cpc_group,concept::MONOATOMIC ELECTROCATALYST,cpc_group::C08G,1,116688896
concept_cpc_group,concept::MONOATOMIC ELECTROCATALYST,cpc_group::C09K,1,116688896
concept_cpc_group,concept::MONOATOMIC ELECTROCATALYST,cpc_group::C25B,1,116688896
concept_cpc_group,concept::MONOATOMIC ELECTROCATALYST,cpc_group::D01F,1,116688896
concept_cpc_group,concept::MONOATOMIC IRON CATALYST,cpc_group::C25B,1,110697556
concept_cpc_group,concept::MONOATOMIC NICKEL CATALYST,cpc_group::C25B,1,116709402
concept_cpc_group,concept::MONOLITHIC CARBON ELECTROCATALYST,cpc_group::B82Y,1,116876860
concept_cpc_group,concept::MONOLITHIC CARBON ELECTROCATALYST,cpc_group::C23C,1,116876860
concept_cpc_group,concept::MONOLITHIC CARBON ELECTROCATALYST,cpc_group::C25B,1,116876860
concept_cpc_group,concept::MULTICARBON,cpc_group::C25B,1,108808107
concept_cpc_group,concept::MULTICARBON PRODUCT,cpc_group::C25B,1,103674986
concept_cpc_group,concept::MULTICARBON PRODUCT,cpc_group::H01M,1,103674986
concept_cpc_group,concept::MULTIELEMENT ALLOY,cpc_group::C25B,1,118106537
concept_cpc_group,concept::MULTIFUNCTIONAL CATALYST,cpc_group::B01J,1,115970616
concept_cpc_group,concept::MULTIFUNCTIONAL CATALYST,cpc_group::C01B,1,115970616
concept_cpc_group,concept::MULTIFUNCTIONAL CATALYST,cpc_group::C07C,1,115970616
concept_cpc_group,concept::MULTIFUNCTIONAL CATALYST,cpc_group::Y02P,1,115970616
concept_cpc_group,concept::MULTIFUNCTIONAL CATALYST HEHS MG,cpc_group::B01J,1,115970616
concept_cpc_group,concept::MULTIFUNCTIONAL CATALYST HEHS MG,cpc_group::C01B,1,115970616
concept_cpc_group,concept::MULTIFUNCTIONAL CATALYST HEHS MG,cpc_group::C07C,1,115970616
concept_cpc_group,concept::MULTIFUNCTIONAL CATALYST HEHS MG,cpc_group::Y02P,1,115970616
concept_cpc_group,concept::MULTIFUNCTIONAL ELECTROCATALYSIS CARBON DIOXIDE,cpc_group::C25B,1,90886203
concept_cpc_group,concept::MULTIFUNCTIONAL ELECTROCATALYTIC CARBON DIOXIDE,cpc_group::C25B,1,90886203
concept_cpc_group,concept::MULTIFUNCTIONAL ELECTROLYTIC CELL,cpc_group::C25B,1,90886203
concept_cpc_group,concept::MULTIFUNCTIONAL PROTON,cpc_group::C25B,1,115136805
concept_cpc_group,concept::MULTIFUNCTIONAL PROTON BUFFER LAYER,cpc_group::C25B,1,115136805
concept_cpc_group,concept::MULTILAYER CATHODE,cpc_group::C25B,1,103674986
concept_cpc_group,concept::MULTILAYER CATHODE,cpc_group::H01M,1,103674986
concept_cpc_group,concept::MULTIWALLED CARBON NANOTUBE,cpc_group::C25B,1,92423180
concept_cpc_group,concept::MXFE,cpc_group::C25B,1,44441678
concept_cpc_group,concept::MXFE,cpc_group::Y02E,1,44441678
concept_cpc_group,concept::NAFION PROTON EXCHANGE MEMBRANE,cpc_group::C25B,1,110082631
